"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010"
21772,4235,14581,12819,17481,19316,1172,19389,3444,8814,13258
21773,2651,397,17974,8182,5658,14287,1108,8980,7304,8535
21774,7081,19690,18048,10470,11515,19662,4432,14191,6855,12007
21775,13565,14106,14110,4295,4943,13598,11806,8767,8076,799
21776,10254,3374,9968,1079,17958,17061,434,10629,12143,13079
21777,14216,11277,14401,10282,5163,2950,16646,5643,3468,10818
21778,19383,2862,11000,6731,17064,19845,4117,17389,19071,13360
21779,18427,1999,18990,14508,19194,11060,7560,12804,19400,16714
21780,11976,3927,5411,5340,10961,12508,2476,11324,2368,14104
21781,3200,8701,19885,13182,10281,9196,7658,14187,19314,2503
21782,7079,10300,6687,8237,7358,17342,2107,10751,16408,13012
21783,4399,10450,14738,3517,11978,6336,13551,6576,1410,17533
21784,17355,15280,2505,7275,19710,3062,19046,4269,13204,15418
21785,17655,10206,5670,6729,17517,12676,4090,19081,9589,9104
21786,12245,19679,10535,15596,16546,10640,2195,15565,18648,8786
21787,11630,5048,18507,4296,15004,7774,1232,4503,1289,6746
21788,12282,13138,6710,7344,244,13604,12344,8663,13749,10270
21789,16949,10391,15092,8557,8206,1813,667,17956,3094,9033
21790,8730,9585,19290,11004,16701,2568,19346,10589,12132,17845
21791,9019,14758,12952,5272,11980,19451,765,8979,6411,2592
21792,11133,19529,14570,15154,14230,2546,14601,8983,13085,2665
21793,5573,18903,918,6108,11330,5178,16538,3747,11944,9049
21794,19696,2152,3361,14745,1763,11065,914,7297,13495,15160
21795,9351,5012,4925,5046,10875,8041,19038,7091,345,9870
21796,17075,344,15791,8695,18560,11132,12736,2353,19997,7310
21797,4157,2095,6152,11320,13256,3157,16059,10438,19381,128
21798,2973,10792,8438,11229,5440,7791,4750,16934,11813,552
21799,19768,8706,10140,897,15913,17951,18684,12355,18721,11971
21800,9637,7377,17032,5326,2060,18099,12065,13942,3735,6579
21801,14946,11443,16893,4587,1855,19216,1867,1365,7306,945
21802,15477,1290,5218,1617,5595,622,6486,13902,4053,6250
21803,14803,17121,15604,1978,5453,10305,18168,19093,10547,19395
21804,2405,19522,11966,15403,19623,16247,1833,5894,16712,7800
21805,4342,17592,7839,6525,10539,17246,2414,15172,15294,5756
21806,7572,13388,6115,3378,9974,12051,17464,19357,14493,10130
21807,2773,15420,4437,10629,3477,5536,6804,223,19596,14709
21808,17735,9303,1037,5191,4245,2511,12716,5842,4065,16225
21809,5629,2090,3879,8169,15237,8709,11865,16615,13526,2909
21810,12896,15455,3201,16728,8973,13850,13975,11784,15169,16993
21811,16295,7433,19272,15191,19389,9266,18143,18171,12854,6997
21812,10111,7100,16239,16012,16243,3908,5545,11175,1708,2691
21813,19327,18229,19091,14782,7642,17768,6820,3655,15345,14475
21814,2675,10965,6841,10194,13218,12439,1507,15494,3268,14483
21815,14075,18610,5661,6876,4923,7670,18334,5836,8875,17650
21816,1742,4845,6161,2316,17189,5224,9355,2352,122,8603
21817,7682,19450,15615,18770,11243,4986,1023,12650,17455,11371
21818,3537,7023,14952,3709,774,9102,8455,18804,17026,9688
21819,1256,9699,18906,18473,1145,1925,8928,5937,4263,14656
21820,19794,17717,9507,1156,13711,8133,19729,10683,3673,13351
21821,9573,18225,17610,6225,2547,12468,8407,6702,4922,5643
21822,12106,18748,13108,2857,6071,2159,14785,1403,3281,16578
21823,3144,17107,5366,4351,5095,5231,3106,5349,716,8061
21824,13404,12886,12706,12170,4196,8526,2448,18504,9044,3233
21825,11248,15354,9369,16733,17576,11933,16850,7243,14242,7154
21826,389,16523,12408,12027,2229,4485,5147,14797,16953,15419
21827,17379,11536,2880,16834,5325,2907,11188,9782,13207,6528
21828,7059,8002,5008,7559,8291,18854,820,2590,16407,2493
21829,16788,15742,17237,9117,15801,12942,2688,10452,17620,13946
21830,3276,17460,10622,19305,15015,11726,10142,18173,10231,13203
21831,12717,16645,8297,2103,18251,14621,9089,11912,4074,2285
21832,1481,13112,17957,1649,6043,16998,3152,12707,4614,11558
21833,15666,11323,18360,8208,8729,19472,10427,4895,8210,10474
21834,8009,16676,16167,11229,13371,4351,9279,9679,1461,19781
21835,688,15358,7333,8969,12340,6434,12450,752,10774,17649
21836,13685,5419,16490,15638,2023,15059,1927,9431,3742,1241
21837,13576,8201,605,11789,13732,14096,9712,17959,1143,6082
21838,890,8773,2258,18171,3367,3004,12902,858,3538,2864
21839,9851,15144,11774,3348,5995,1470,18204,5159,6224,16740
21840,2755,536,5010,18829,12361,2159,19942,4248,8770,5898
21841,2679,2758,7565,16373,7858,19686,8299,8026,5423,14673
21842,7075,13839,11821,12381,7362,5039,13091,343,8463,13894
21843,15853,6339,11863,512,6126,11079,11941,9874,19375,14814
21844,277,7023,7616,9094,15114,4332,7460,4167,10129,1669
21845,15162,10067,8509,4761,16894,12234,12730,8822,18433,18618
21846,9266,18823,11716,784,16670,9494,2869,824,13843,11770
21847,6632,4666,19552,7085,5316,19788,8584,15654,16304,223
21848,2412,1362,6370,1072,2225,10245,14853,14309,7467,15684
21849,18140,19812,16002,17806,4573,3978,1954,9726,18252,13906
21850,7471,14471,10064,18182,15401,9504,18580,9742,2292,17084
21851,6910,18954,16278,10396,5264,2642,9541,11457,16511,12698
21852,15938,10015,3363,12698,14088,14325,12083,14274,14448,4784
21853,2154,5955,16020,16934,17381,17699,436,13434,6677,6565
21854,17697,11278,7302,8717,6214,8682,15822,8387,1051,10640
21855,271,10680,15147,3203,11849,15370,13262,5309,10747,12834
21856,179,2073,2858,2117,5642,8028,1775,12362,5685,15036
21857,16697,12416,2938,714,19108,12963,14995,17430,18976,11769
21858,2407,10847,5752,4183,9575,14362,7098,5405,4599,1386
21859,7972,13097,13268,19081,17596,11418,7398,3815,9014,19909
21860,12017,11595,13704,15157,16061,14157,5809,18631,6931,6028
21861,14886,6644,3008,16684,7580,12980,1983,1257,2687,565
21862,6617,9196,5737,6553,3462,8121,14343,16576,12879,18815
21863,16127,15884,7857,13335,5685,7486,8066,3116,2607,6860
21864,15135,13147,3476,8624,9815,11043,10260,15872,5201,1497
21865,11932,7082,14682,16534,11133,12361,5563,3200,11781,5301
21866,297,3431,8222,18351,9909,12952,14161,4398,7071,14105
21867,18338,12889,5649,4300,2635,3187,18518,10908,7952,3488
21868,13234,14963,19076,15945,15244,14139,4575,3641,2523,13724
21869,16398,1902,610,13190,431,5714,12636,10891,783,226
21870,19870,13970,9974,8974,8183,357,1691,16377,1588,4220
21871,4858,15049,3253,15946,16029,13561,7257,19656,14255,12111
21872,5921,10529,3486,5206,17641,7561,14840,18538,940,8603
21873,4711,1214,15888,19422,4408,14402,14232,13570,18623,17976
21874,15506,19651,15399,1420,13017,6176,16750,2541,11387,10250
21875,6032,14136,13405,6252,10028,17086,10212,5018,17239,12465
21876,12824,10826,14841,1367,9247,9409,2148,18375,9187,16402
21877,1274,12580,17249,14598,19702,9788,3940,8922,14722,14940
21878,11309,7443,7184,14896,2756,5592,10699,19831,13249,1783
21879,2558,18841,6022,18896,2414,2043,1664,16821,18128,19813
21880,17082,1908,11914,13807,9404,7123,15151,14840,19979,14558
21881,2909,19469,14599,13741,17346,7181,3777,19781,10529,7177
21882,6594,18071,13042,1255,19574,15984,11488,15677,8227,17139
21883,17000,799,16581,19384,10513,6535,7391,7542,12537,4410
21884,1723,15494,9629,12773,675,2289,19289,10819,258,17607
21885,16532,15848,2955,3775,16135,15873,17437,1083,17309,13017
21886,16721,13132,19477,12244,3399,3099,5772,7110,3633,296
21887,4692,8521,14619,3113,6101,6716,2278,19884,18005,9750
21888,10310,10034,10928,9963,16130,19699,4733,2050,13978,12015
21889,6767,6093,7851,10899,1353,4270,15085,19811,17422,3846
21890,2699,6129,4103,9248,11694,18019,19501,3247,1481,13734
21891,9609,13100,4778,9025,19891,15468,17601,4065,10918,12894
21892,1192,17266,16708,5874,14899,8260,12419,497,19594,17580
21893,12829,15569,17882,12212,9375,8350,11431,7063,2189,5083
21894,10183,6653,10554,19249,4198,10149,8015,2196,16944,14449
21895,13716,979,4778,14428,14000,8266,10322,17664,9638,7102
21896,2469,8591,1348,5819,19357,3424,12174,8333,7615,1641
21897,18770,2362,6874,7352,15245,13762,17278,8053,1656,2635
21898,3830,12935,16357,19943,14328,16767,12285,5284,19416,14395
21899,17598,18643,10235,10562,4206,6228,14303,9584,13294,19091
21900,3264,2285,4901,9250,8720,5318,4130,8273,1689,5173
21901,2029,3049,6549,8109,5416,12219,5225,19992,8721,15165
21902,4171,5321,11212,17107,12733,14977,1227,19479,13887,18347
21903,8850,6978,16128,8763,13204,16571,18289,1180,587,10473
21904,11792,786,2076,18501,17791,6859,3942,15143,3729,14922
21905,8257,17785,17652,814,13512,15282,10339,14850,250,5074
21906,5750,19163,13441,8021,15704,9886,7887,1999,9685,11139
21907,14927,12052,13946,6279,8157,1381,18788,5694,6427,6520
21908,8747,438,13300,4878,4649,9837,3616,8560,17882,7064
21909,11627,19992,7399,1730,12643,17861,2935,1836,15898,9297
21910,17232,13815,1119,4160,6503,7093,14991,13289,18953,16531
21911,17980,7740,13960,159,16740,17507,5140,2231,16284,13954
21912,8498,6724,17098,1508,3519,19060,6318,12637,2029,9972
21913,11944,3228,6057,484,2576,9507,1883,6294,6021,14327
21914,9428,1246,9340,5209,9466,18011,13423,2806,10826,15391
21915,17256,11051,10486,2004,11148,9288,16572,17340,14727,9525
21916,6077,978,10722,1512,6265,3034,13527,17816,19027,4055
21917,16717,19460,15222,1844,7123,7893,12550,11651,6820,5728
21918,14760,14826,11747,10908,1025,8216,17865,2332,9502,16658
21919,12324,15945,1567,17171,11586,14515,12465,359,15134,17036
21920,2940,15143,13225,14008,10612,12869,5589,18388,9108,6624
21921,13342,9374,15160,11274,139,2417,19291,8703,1159,17741
21922,10235,17787,19397,16470,13526,7169,18525,4264,16075,13568
21923,11858,5462,18434,7397,17915,7157,3963,16211,16376,8980
21924,9731,299,3103,15156,6663,10182,19176,16389,4397,6927
21925,5004,907,8075,1824,12116,11439,469,16886,3798,11260
21926,14459,404,2248,18860,11063,6259,10573,995,7906,18582
21927,8056,10711,3049,17150,10997,13818,10498,1914,19202,7399
21928,10705,13079,15540,10637,2106,3383,5434,19398,13308,13911
21929,13568,14544,18429,10121,10206,7720,13830,4424,9753,16407
21930,13902,18918,13235,17687,18417,14285,13428,14903,15685,5261
21931,2320,13514,11585,7343,5390,8977,13762,17382,13342,17538
21932,16970,7007,3079,10630,3475,3646,17288,7725,10230,12093
21933,6359,7929,703,18226,12221,15331,1980,8849,7940,5686
21934,17545,16987,5357,2553,16215,6679,16816,4507,1866,9138
21935,17216,3265,10911,18987,8695,17520,19613,4569,2086,17073
21936,1160,13184,19143,8365,1285,19168,3298,16541,2685,14700
21937,4350,13172,16773,18970,6541,11020,17547,19100,8193,18481
21938,11115,15618,887,5577,7421,10096,17761,9894,7327,14664
21939,15494,914,15033,3248,9939,1426,18182,1310,16888,6600
21940,15545,1732,1306,7750,4527,17893,6172,14398,8410,6677
21941,3280,15306,4263,12135,10375,17452,16531,19365,2496,18543
21942,16814,10820,8824,12667,8815,8435,4089,2589,18834,13245
21943,17798,10833,1843,17794,3288,7996,14544,8180,14544,5166
21944,6259,11772,8523,3876,5488,4620,3238,9724,6673,3255
21945,3694,5570,12022,3820,667,9747,8118,4924,14009,5780
21946,5953,13962,10841,5343,13198,8206,19196,9735,14485,13405
21947,7594,403,12834,2461,760,309,4610,2642,8771,9303
21948,19548,2784,12218,11494,1081,1539,5210,1833,5768,19771
21949,11869,8760,17549,9637,15932,7812,9119,4063,16057,13542
21950,4771,19325,1230,6593,14890,10240,14187,17225,684,17435
21951,19534,12041,9698,15611,17809,13447,6564,10193,12664,12708
21952,6440,5614,8456,10430,10909,9515,2633,17347,15638,19494
21953,3189,13977,19146,13384,4991,14257,7989,465,15705,9325
21954,12646,9869,16915,3232,5406,19156,6246,6038,1328,13796
21955,16028,1478,3003,16368,6226,3939,1873,1605,5449,10254
21956,12233,18247,14338,15335,3916,9877,4707,4480,9459,10060
21957,13989,5389,14832,19977,4096,3383,17437,456,17080,1027
21958,5448,13786,7496,16154,14955,3852,11929,14455,6018,5747
21959,740,900,10304,12849,386,19511,16721,16479,8800,17405
21960,16092,19666,17524,4901,9716,3534,10630,11584,13088,6077
21961,10812,4250,14390,3176,11713,9419,9855,15665,11799,9169
21962,13756,18479,16009,1296,330,2619,5706,7488,2230,5800
21963,14726,7753,694,7783,5589,3557,14353,16254,18212,8876
21964,14580,18799,1075,14740,6266,17348,1481,10389,17247,8979
21965,12521,12287,1285,930,1299,12377,11487,2447,1101,16154
21966,14049,894,13637,3622,19352,19288,1709,11354,6380,15643
21967,4294,10913,582,7325,19287,15323,7664,15530,8010,2088
21968,4951,13893,8855,7906,19980,2030,8713,18224,15510,13559
21969,13260,15248,17008,13606,9458,16677,2102,18990,4210,2211
21970,11744,5628,3836,12970,717,4580,12433,3166,7647,8211
21971,1924,14962,9192,11499,4582,319,13781,15720,6498,2683
21972,18995,6919,4832,18469,19159,10479,2957,3661,19571,3184
21973,11398,18842,12312,15560,14354,14666,13557,6023,3152,8528
21974,9408,8357,12523,474,9571,16661,15914,875,14056,16433
21975,3938,19140,12862,17446,14922,10215,19642,11111,5587,8139
21976,5753,10134,18534,8725,16121,11239,3473,9663,6890,1660
21977,2202,19258,12589,10615,9539,11509,11163,2855,16020,10548
21978,3379,1921,19421,17340,18535,11237,1735,8773,125,19581
21979,7356,312,1072,12289,9546,295,9428,17309,8440,18225
21980,18844,4050,15616,19926,5096,8682,268,7348,2682,13245
21981,6769,10753,12158,14324,11769,2472,5872,14616,8521,2178
21982,4240,19986,10189,6776,16799,18789,6568,14395,3825,13683
21983,18657,18757,12464,5030,11229,10682,9820,4603,10638,19652
21984,19129,14190,18582,10367,7886,19745,15797,15879,6955,18426
21985,8635,8360,15569,10560,9829,19053,15442,682,17820,626
21986,569,193,12884,6144,16294,6046,10747,6172,6344,1031
21987,8543,1556,17290,17890,13667,12790,15958,17532,11512,7081
21988,4228,18395,13727,2983,19675,17149,6749,7243,5204,9814
21989,10783,18911,3746,3132,15502,6017,15023,7526,5306,8348
21990,14002,5805,796,5247,17900,18579,3978,10311,4978,12022
21991,5380,16414,5861,12833,18550,14316,6186,11351,11172,2166
21992,16777,17363,19450,11269,5258,10622,13709,9988,1743,7521
21993,2900,19189,4597,19920,6900,14989,11796,10999,8190,17494
21994,1086,4891,11456,8749,15398,7848,18992,17847,9329,6930
21995,16380,6465,19509,19274,1812,17417,15431,7346,5511,708
21996,9423,14107,6768,4328,6851,13370,13803,11325,10074,17998
21997,7297,14988,5120,2799,1394,11122,7897,5477,5567,8801
21998,5548,12752,14612,17060,16646,16822,10908,9478,339,16436
21999,16765,16069,4035,5154,4414,516,19471,16778,17781,717
22000,16590,754,10651,2401,12164,9534,19007,7019,18679,8567
22001,7780,2245,6771,19999,11998,15852,4394,17777,17359,11008
22002,12614,5398,13645,11270,2458,1472,9515,11844,14225,14462
22003,17898,129,18210,10375,1424,1600,13284,12186,7222,8512
22004,4776,14969,5127,609,15782,7730,11390,7683,12221,6557
22005,14213,10628,2278,4274,9561,17596,10619,13520,17188,9151
22006,1940,9948,15851,7441,8113,2514,18449,8727,16623,5290
22007,13274,17246,279,1439,9829,7716,8687,3045,3435,15783
22008,1420,11429,2262,13039,2993,14173,10592,4187,17210,9388
22009,12956,11643,2419,13063,15371,17862,13196,6626,10160,7167
22010,9430,11963,18203,3797,11899,3384,8335,944,17589,6259
22011,8095,6124,10482,11950,19483,8898,13930,653,17742,190
22012,1333,12523,13434,6803,1602,9356,9462,7854,5848,11151
22013,19379,3405,18748,4818,11467,4094,204,298,9900,19666
22014,12400,12445,8478,12416,13999,9225,884,12321,8017,8102
22015,9367,19761,3843,17139,12475,19152,9401,19442,5945,11998
22016,10745,19305,12616,13333,19257,11772,19116,6408,7298,11710
22017,11322,17436,16698,18093,14247,2746,15082,14770,158,14473
22018,1909,2082,8634,18781,13696,2998,4708,4276,19498,6794
22019,4104,9096,15114,16559,18460,15547,17433,14607,15873,13103
22020,2009,6113,12105,15813,19405,17890,15915,343,1343,6134
22021,17809,8583,15453,8226,19225,12516,3811,1815,13086,1668
22022,9970,18969,1489,17369,17864,11160,18768,11111,19692,602
22023,11551,14467,18847,3313,14196,13417,7074,10311,16718,3264
22024,4874,3894,4306,3676,15217,11304,2012,5969,11917,17302
22025,7237,19480,8772,8100,5598,19901,16295,9697,8588,17278
22026,9649,1940,1182,8031,7029,11509,7401,5452,19290,10600
22027,17571,550,12770,6141,8167,5665,14578,15626,16276,19987
22028,767,15977,11182,7724,14087,15465,7578,5855,16094,17915
22029,14142,11201,12011,6733,9446,8339,16652,14757,7997,18393
22030,8340,9121,16329,19088,7294,19656,10054,10242,11691,13430
22031,7986,9398,9944,1559,11112,13963,4777,13071,7394,11929
22032,10535,2338,7068,19673,10704,10455,8308,13445,4467,13441
22033,11792,7649,13240,19398,16146,8813,10317,1448,17363,8920
22034,4739,18598,5773,8371,19626,9969,14375,9781,10721,12124
22035,1034,1130,11070,1507,6105,4390,6217,13313,17117,12672
22036,4394,8992,4093,16802,13779,11843,18264,2942,645,1455
22037,923,9897,4495,14118,10450,5547,18688,964,14257,14423
22038,17696,14155,12933,12667,4466,1861,11925,17687,13916,10372
22039,1475,18533,8835,2694,13573,9732,1453,7119,1800,5395
22040,4800,15514,18743,6176,3520,4349,12246,1164,9539,17714
22041,16406,14543,6799,1536,14849,14250,4608,18743,9373,2314
22042,6134,6889,16442,14853,8170,17926,4967,10193,11896,16017
22043,5336,17724,3496,2577,1869,10806,9665,6629,10061,12166
22044,6835,7612,7847,7756,3535,14972,17350,10188,13457,19209
22045,11866,16232,6459,1884,7371,15436,18447,16160,14288,19640
22046,8809,17186,16271,8975,11072,13219,3607,15541,8492,13495
22047,8364,15401,3978,9199,2985,718,11018,2283,17013,10272
22048,8096,18477,5124,9392,1231,6922,19849,18597,874,11357
22049,15995,2904,15677,15240,3488,14493,5602,9229,18886,3054
22050,12983,5101,14131,17706,13530,13776,7134,11185,127,14843
22051,15153,4361,18396,7511,1459,14147,19665,16602,7718,5272
22052,5393,10505,13671,15995,13044,7835,15479,12119,11036,13854
22053,6121,5581,11759,10141,5986,17795,12534,18717,6365,4889
22054,18611,472,12415,3701,11282,10764,18227,4843,15180,3961
22055,18020,14235,15490,12097,13268,7057,11319,15271,15892,829
22056,17850,934,4971,17547,3351,13752,6880,11047,6248,19784
22057,633,16574,9586,2433,7580,2628,7261,14092,16920,16321
22058,12403,2869,11000,19468,5087,14030,15258,1645,402,18157
22059,10327,14389,8043,17818,4382,997,7315,5488,5962,5707
22060,5057,13160,17513,19414,18231,5312,13596,17800,16339,9615
22061,18087,12204,8513,19554,4238,17373,2823,12198,7408,6545
22062,11276,7535,212,13479,14553,11969,2788,18470,4666,6046
22063,11437,13988,11502,15818,4170,6518,10627,10570,16008,10338
22064,18688,6469,489,14700,2018,14425,4741,12267,18907,7995
22065,4783,17678,17612,19017,14103,3168,3198,12124,5882,11344
22066,8280,3141,6283,19077,6429,13523,12091,4986,342,7479
22067,2688,181,7232,11875,5267,13785,5159,7940,11054,9538
22068,16949,9283,16867,7774,10677,13223,7266,9771,17874,10692
22069,2065,5681,11608,17728,1970,19364,14406,13130,1959,6294
22070,10037,2716,8832,403,17830,3027,18830,12204,9989,1269
22071,6912,19990,18352,11257,5799,11298,8491,3272,15721,13801
22072,9799,7659,6749,12218,19628,3622,19468,2812,6669,2010
22073,12667,13495,11585,17390,13533,14548,12326,19486,2515,5870
22074,13821,16977,17633,12910,15864,17381,14552,16454,15393,4997
22075,13210,19805,9170,4136,9934,10484,4850,17758,13782,11857
22076,345,19452,17459,15097,17502,17436,460,16651,637,18644
22077,2281,18886,15139,7762,18311,9427,14383,5953,19213,8495
22078,18223,8184,4958,11840,7292,11173,4733,11428,5449,14088
22079,3079,7273,11151,5765,7887,19806,10702,3862,8634,6648
22080,7034,15222,1609,12914,1293,6432,2326,691,10049,10863
22081,2875,8551,18035,2351,10312,14354,876,14998,790,12842
22082,13738,5230,15015,14684,4524,16380,951,3985,1257,11073
22083,11507,16847,19262,15601,18702,1373,7694,599,3646,906
22084,15284,4672,6295,14479,14937,9232,9282,667,2518,2171
22085,16098,3249,15700,15694,7218,12147,13965,10422,14841,15269
22086,16845,15612,5339,3146,3036,5782,12643,9828,868,13524
22087,6714,17430,7768,12233,16696,15221,263,9896,9227,15584
22088,7802,7484,13426,17186,15026,1363,12264,16917,7610,15513
22089,4449,16519,18869,10003,13977,14495,14053,12473,19883,1972
22090,9973,6873,11949,16861,5944,3490,2021,1932,1840,18830
22091,11960,16867,8274,375,17108,2687,17465,18424,14707,17710
22092,529,12993,16152,7612,14677,17997,6841,11127,1175,2383
22093,12979,11890,9557,12685,19385,10496,4292,14570,11696,7220
22094,6541,16438,14932,8949,6128,10688,12852,8847,17675,3620
22095,16334,6612,7995,6741,1911,1582,16347,3192,19659,11810
22096,6171,7941,16660,7847,15188,12438,3849,19579,17798,6777
22097,7734,13705,4381,7509,19609,17427,17961,10187,13490,10607
22098,9668,5065,18250,6622,4423,11431,4086,9529,364,7551
22099,5064,437,2001,15975,4175,7813,19134,2234,213,1475
22100,3378,17029,14127,11870,17832,13976,5180,12661,3454,9647
22101,6733,12638,3025,18454,6327,5936,13014,230,11512,3797
22102,18956,10072,2708,5985,7498,12797,8465,10742,442,9327
22103,17869,14829,7746,8394,9411,225,13998,17141,16552,16071
22104,8765,5684,1346,6606,11800,13310,7423,7589,14233,12368
22105,590,16082,6926,2616,2462,10497,14888,7095,2403,18715
22106,7362,7306,8026,2714,4600,15372,19964,19728,9703,14369
22107,14781,13938,1504,17485,2361,4831,17964,11929,19159,100
22108,12227,19740,11188,11912,754,3780,1164,18877,16925,6417
22109,3872,5535,11703,9678,230,7694,10577,14394,463,378
22110,3287,5474,18387,17990,5006,1907,12261,6142,15236,7425
22111,397,11363,8417,1543,17481,18774,11594,16843,18999,15617
22112,3915,7083,1777,6255,16267,6719,14762,2850,17314,14050
22113,11951,5060,15246,3274,17408,2692,6703,8222,15656,4536
22114,17414,7314,5319,5637,4680,3663,6957,6940,11672,5866
22115,18201,18281,11815,12455,5382,14211,1544,2786,1288,945
22116,15258,2489,13658,3029,5007,7546,1735,13583,15423,5359
22117,10325,5760,16272,3326,6037,19994,12992,12973,18990,5160
22118,2016,13428,10405,8827,15920,3082,3016,5199,1908,19206
22119,8724,3708,17844,8099,9158,10984,1914,18105,613,8265
22120,15221,1656,18401,16913,16820,13585,17687,3720,18766,6817
22121,11848,15845,9278,9330,17248,16553,1337,5158,3194,10113
22122,13081,9236,11236,7786,12457,7558,14518,2834,19680,13547
22123,18923,14381,6309,5172,3689,8966,455,14386,19617,15432
22124,144,642,19796,6515,6561,9902,5321,170,10839,12359
22125,11450,13145,14745,8880,12310,8760,9424,13351,19736,18246
22126,18398,7750,8463,15003,5960,19923,9809,485,922,8782
22127,19587,15850,3948,2596,13189,15434,17331,7436,6261,3978
22128,5242,4396,19423,4252,17522,14408,14736,14970,500,17478
22129,13759,13392,11576,18372,19449,5349,7528,13609,10646,13813
22130,10585,2393,16102,5508,14668,6096,7656,10582,9021,17806
22131,12543,4833,18200,11678,19629,6618,2929,17608,18146,2271
22132,16254,17259,8271,6205,11500,12039,2106,6180,18400,2540
22133,17616,3635,13268,9764,13091,8946,7521,8155,18712,13509
22134,7551,14154,9882,1549,8241,14693,2081,4478,13619,18868
22135,19938,9512,6855,7348,17091,8435,8014,8304,11718,18804
22136,9183,1567,7532,16541,14838,16962,1362,12483,14561,11586
22137,9982,1834,14336,18267,11887,12475,8207,6246,14405,8566
22138,10201,4859,917,16206,8972,2258,1984,2201,7376,18689
22139,9496,10311,16824,8867,14316,8373,18161,4584,14884,643
22140,4139,5727,19724,6494,13424,9701,3015,19315,3722,4324
22141,6780,17144,15009,18971,14547,6842,4775,19689,2043,7315
22142,9474,17986,13897,5063,1491,7096,6524,9502,2901,6541
22143,15777,11485,4210,18227,5056,17179,772,2293,4102,9989
22144,11599,9611,3838,5524,1636,618,7371,9141,13513,3742
22145,5243,981,5435,18754,11690,4247,17609,1932,2009,161
22146,3103,18360,15739,4309,16403,9684,18071,4236,16096,1394
22147,1201,4063,13913,11567,16304,11967,9630,9406,2676,1622
22148,14972,13943,16739,100,8474,4545,16085,17175,5904,16937
22149,6315,8711,422,13742,2326,2947,15588,1336,10370,15940
22150,10033,8959,13391,13675,13838,2091,1995,5177,2678,18300
22151,16196,116,6816,19361,7866,11263,10158,1104,12491,4257
22152,6913,17264,6122,8844,11717,10090,9308,19223,5598,4930
22153,8676,2503,8163,5669,8737,16995,17437,11153,5909,7426
22154,4136,2575,13996,13153,2437,15194,2572,291,10728,1753
22155,12860,1527,1022,7444,13811,7413,19894,10746,11576,2426
22156,10226,16624,16346,13229,9139,10005,3695,16878,11369,15520
22157,7355,14729,5778,6935,14424,18863,8726,9537,7757,7254
22158,10749,2418,17735,12365,16736,12876,131,8081,10827,11406
22159,788,15853,10209,15502,4335,18891,12798,2733,19168,12496
22160,15741,1378,14185,3312,6823,16816,13485,15571,13796,8507
22161,12908,2791,17750,4349,14561,3321,10370,17258,14643,414
22162,5984,2936,18708,5476,4263,9550,3079,14682,2045,1868
22163,2062,10829,3565,7989,18145,18339,9726,2720,7280,1248
22164,4641,14401,17380,19267,1667,13231,1995,13121,8279,11884
22165,19449,5003,4467,2909,4475,3399,9031,14145,3811,1348
22166,12626,17676,1144,354,18547,10453,1985,13206,10860,9952
22167,9497,16325,5156,5634,10273,3460,2225,8639,5393,3831
22168,4260,9510,7794,8606,14360,10213,9527,16275,15466,7843
22169,18283,12262,15235,14958,4214,8709,3807,17084,14062,19638
22170,19311,1727,16317,15376,8736,14507,7143,10159,15506,9832
22171,7622,12477,19492,6964,11059,5285,8181,7686,14286,15371
22172,5570,14065,16935,11474,2383,13080,12682,3030,2178,8689
22173,3412,4178,2364,11592,4423,13597,19261,4537,1247,8700
22174,16116,3496,6548,18920,5289,9713,8253,10485,12197,4910
22175,16638,10590,18299,7452,5176,6586,11148,18010,2728,18246
22176,9821,11292,15865,9252,9912,19193,11956,12156,8108,11289
22177,4881,1029,19367,7280,5977,16089,9982,11508,17928,17780
22178,9712,19408,5332,14012,11963,17644,12781,3496,14567,9843
22179,4877,7057,9956,19256,4197,2282,2939,4476,8576,9480
22180,2738,13185,7337,16579,556,19139,4272,17044,11155,13419
22181,2031,5345,16231,294,15181,8730,13181,17991,498,15516
22182,9884,14727,852,5498,5400,8798,14446,15427,8288,10945
22183,15131,12103,8491,18399,4209,16723,13455,9816,6273,16099
22184,4598,2506,2309,9360,3339,16054,14981,5301,7584,11063
22185,8310,16544,14557,11617,15155,12583,2266,9813,18492,19028
22186,4166,14208,5558,12757,18269,7078,8252,5559,12233,6854
22187,15933,7917,13457,3926,14389,19058,15245,10465,18791,15588
22188,10538,13416,7350,2311,13757,13775,13490,164,11910,12787
22189,18841,17922,13023,9587,19124,15003,19542,580,13391,6152
22190,3655,15327,641,19313,19759,2370,15657,18354,6209,9357
22191,8316,18350,16479,19440,18893,15906,16395,14754,17884,1062
22192,3807,751,16729,17953,11934,6003,4702,5724,6483,12684
22193,14746,7178,10936,13138,6792,16707,14534,896,9739,3064
22194,4418,3028,6926,15412,10364,12842,9889,7999,12436,16553
22195,12940,16166,14165,16163,12313,8236,16230,14219,3192,16992
22196,5967,19697,10393,15276,8458,3595,4569,12705,5145,4906
22197,6748,9035,9090,10032,1794,7209,17588,2079,3090,4537
22198,7792,9489,10245,19013,1288,7104,345,7779,19907,13963
22199,971,4647,19208,1751,19936,8784,5293,16072,19154,14895
