"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011"
22163,9276,9815,10208,5870,18700,17449,14771,2248,2478,3879,6471
22164,3989,15304,9880,10601,6971,15458,7853,5739,9539,10918,14288
22165,18171,7742,17640,8747,19351,14502,16147,6075,18482,852,13246
22166,12012,10717,10571,986,3848,7638,1932,19733,8056,236,17166
22167,2545,5553,848,12967,12747,14503,7989,12591,8160,11078,11689
22168,12015,16880,3488,6756,10055,11586,17379,6888,2589,5331,3253
22169,13510,10890,201,7569,13081,16378,791,10920,2749,11121,16463
22170,3786,10995,17219,12820,6268,15030,1283,4976,18581,3700,15620
22171,18640,11970,6770,16961,17848,9731,16569,6304,11327,9385,147
22172,17337,138,11560,14516,13483,17303,9068,11710,10510,6813,18855
22173,10056,16363,17321,6156,1010,6656,5138,8099,5741,6590,7690
22174,19062,3717,2485,5585,19984,16928,12083,7894,17070,1558,19725
22175,4444,11725,6753,877,17605,15497,12308,18688,3995,5141,5710
22176,17664,12208,2008,18947,6128,12999,9934,3993,17507,3878,2301
22177,4795,11457,5721,5662,17797,766,15843,6200,12475,1527,12580
22178,17075,7473,6224,2357,7103,16424,5848,5110,8689,5593,2913
22179,17742,10030,14259,8115,14105,1572,2379,9545,6088,13628,18201
22180,13382,15946,4424,241,19191,15308,9262,3732,12418,18763,13902
22181,9869,9728,5557,17308,8200,18497,10279,1276,11345,18056,10358
22182,15384,19880,10025,3205,6187,10926,1335,19419,19777,19196,15699
22183,18069,17346,18715,16141,18012,9587,8980,2096,13116,6610,12989
22184,15338,8398,12843,18480,12079,5567,5830,14205,15671,113,12490
22185,15180,920,777,8820,8604,18496,3845,2243,8766,4457,3341
22186,1075,8191,14540,18673,19275,6321,13873,14580,16699,9101,12249
22187,17589,5161,4412,7389,3826,1010,13472,18005,13502,4753,3824
22188,3138,18243,7855,2116,7614,15158,13386,6737,17336,6092,18522
22189,15670,17617,9342,6668,10247,11778,3772,2772,18031,11447,18818
22190,12034,13297,18466,8743,2786,15042,875,7294,17634,17323,8768
22191,2994,6782,1672,5692,7650,19736,15976,10561,9081,8893,16338
22192,12431,13962,5844,18018,11488,16343,9694,9000,9787,13022,13796
22193,5453,2195,18343,15625,13128,5449,366,6067,4000,1482,15226
22194,15314,13327,9872,2856,4209,11126,19992,16709,12056,15041,6194
22195,16028,8766,9886,14965,10326,18134,4190,161,11493,8365,17894
22196,4240,19181,755,16456,17442,19699,11352,4875,15580,19229,9850
22197,9432,13656,17142,805,11419,4795,15775,7780,12807,16191,16892
22198,987,16041,15497,7356,14554,8455,12135,15293,14528,17401,3098
22199,4243,777,15678,17527,17183,18985,13558,440,12536,17396,19468
22200,17402,2750,806,10148,18456,7936,17929,11794,5795,8777,17896
22201,12197,16588,7583,15784,4685,7633,4947,7545,3666,9200,13921
22202,14608,12917,9765,3012,8824,8604,6494,1067,2368,2424,15480
22203,5953,6380,4873,2890,19374,15267,8787,11269,12001,17666,17913
22204,8435,7767,18368,809,8693,14385,14099,8151,18675,18513,3140
22205,2677,10166,13252,7315,16406,4654,15543,18840,8085,17836,10015
22206,7348,10130,10048,19311,9009,11812,14422,8180,15132,15228,8021
22207,2679,8687,10951,4473,3098,12914,13342,7401,5616,8630,7709
22208,15412,8429,162,9927,9488,9385,9390,2651,14734,11050,3111
22209,6876,7536,5644,18363,11978,9272,11751,12151,8902,16209,7101
22210,1576,13650,1537,1831,10044,17828,15273,2294,13247,10604,4978
22211,9668,8595,3782,4872,13569,3305,3505,12306,13949,557,12903
22212,1897,6851,6620,13809,12280,15732,6444,10875,12216,10832,13685
22213,10827,1859,18314,8355,16721,8377,16282,16505,16419,11978,11065
22214,12206,8199,10482,9161,9382,6518,10672,11756,19898,10990,8231
22215,12424,19798,9226,3726,1288,10564,1062,7912,10888,2723,18061
22216,14511,2131,5745,6738,4080,7764,12092,17635,7799,6814,1531
22217,6221,6585,10675,13925,6670,13751,4972,16010,1225,11399,5516
22218,11136,17426,17857,1655,12545,11264,16900,16088,17595,716,18404
22219,16808,7589,3947,1253,12674,9534,8751,15682,14963,11709,10906
22220,15407,16751,14711,6441,1690,18818,9051,6281,5256,6679,12211
22221,14658,1526,8943,17662,2513,9802,16217,9119,16366,19376,4979
22222,4944,6201,12565,19090,14213,18572,14081,11446,13565,351,14577
22223,10956,14091,4625,395,10624,15345,9072,16686,10377,4197,10300
22224,13152,12517,19004,496,4261,14025,16881,6508,11089,5603,16323
22225,6204,14338,11835,1642,7721,15577,6911,1173,9112,1322,7284
22226,17861,10478,16360,3502,3254,2237,10613,351,16860,5097,7573
22227,5595,19149,12173,11055,12679,13088,5561,14507,9057,10264,10621
22228,17035,3656,12815,3639,2617,6314,14099,16707,9758,12983,16174
22229,13264,2284,2701,9904,7829,11167,6079,17131,10004,3665,19443
22230,4345,15767,12482,2523,2198,13327,15138,9220,1646,17235,4672
22231,9612,13090,2234,12152,17197,16851,1787,8162,19696,11314,14171
22232,17083,14166,19444,10643,1250,3020,17717,17898,18945,9594,18756
22233,8699,17249,2060,4446,16898,7590,15381,7742,14915,16192,18888
22234,12831,3903,6666,18472,1605,12248,4583,12193,5762,16474,8815
22235,9586,17855,3574,8128,16731,6011,16642,6909,1285,11619,6611
22236,19790,9564,5217,9394,18581,2587,6440,13063,10870,12367,5440
22237,12097,14674,9924,10434,14812,13055,19192,11663,11490,1584,14261
22238,8495,12709,2544,15354,12387,14673,7560,4364,17584,13380,15726
22239,16800,12384,16098,1956,13758,13291,4045,6678,4527,18441,13959
22240,12721,15193,3481,17236,10367,8986,6436,11679,1048,8543,2163
22241,3959,14380,17233,6156,12551,122,4429,1594,17846,4397,14459
22242,7669,11823,13242,7102,17605,7168,3271,11590,4725,5708,12069
22243,6405,16404,3161,18533,12940,2465,7208,11348,19108,6599,9901
22244,4977,8502,586,6400,5536,10001,230,3737,17254,4050,16413
22245,3248,3590,3984,13262,1912,5154,16411,10356,3604,16715,9213
22246,11142,10091,4160,4576,17786,1908,16663,827,7645,6242,18562
22247,9362,17140,6350,15700,719,19990,16661,10249,15465,10682,12957
22248,19125,2607,5762,17229,8079,3333,16230,329,14409,4576,4614
22249,1349,16873,3393,3198,9596,16170,3347,12318,2299,17032,3947
22250,9639,12752,19562,18575,1734,15060,12909,4842,6003,895,5110
22251,3623,19183,4045,4210,10561,5045,14347,12989,4403,13653,949
22252,12637,3489,19616,11669,18260,18063,4524,19405,16078,365,16854
22253,18459,9189,10997,17143,13424,342,4048,247,8720,11987,16564
22254,6234,13855,2808,19714,14396,16700,19018,11452,18968,17956,1943
22255,9642,1664,17070,3599,6365,1482,15132,1502,884,1292,7371
22256,10076,5549,8948,7646,12520,13196,4032,13946,274,1489,18340
22257,5038,8876,7448,18530,1543,15410,11335,18719,1204,6079,15042
22258,8147,19786,1773,8706,8449,17998,6218,5406,6381,13427,769
22259,15454,8215,16876,10713,12605,8900,2218,1790,4708,3771,16017
22260,14024,7371,8930,8283,15845,676,8239,10564,12368,18039,16964
22261,1612,5010,18577,11023,2815,7072,5520,15221,6343,2546,1099
22262,9858,14433,16967,9536,17520,3265,14083,2448,7030,17399,18753
22263,1408,10971,508,6522,15107,737,18742,12213,2930,13978,7376
22264,3447,17195,14805,4562,14828,12383,3607,4146,5634,18452,5396
22265,8505,15441,18729,16690,9363,15482,4756,5780,15182,194,12063
22266,2801,13866,15632,1150,14514,17038,15532,6302,13814,8302,18500
22267,16889,190,15760,16680,13898,10819,5785,17930,15190,11352,8934
22268,10859,4760,18774,4097,10506,17324,8846,18925,2128,5041,7055
22269,16428,11993,9566,13838,13674,5301,19797,19662,13861,9300,5304
22270,3114,14961,11207,15131,12507,5166,11783,6362,11637,2557,3997
22271,18976,19500,16245,6337,12942,1401,7095,7659,3189,8951,17874
22272,12306,15526,17509,6295,11243,6590,16457,6275,19310,1701,15783
22273,1687,18604,13548,5240,9961,4570,9861,6445,12532,2774,483
22274,11665,10964,2622,19722,18674,5807,2281,18370,4294,15741,14655
22275,1522,11504,13030,15647,656,16450,11551,6498,16508,12565,18703
22276,19121,19828,7287,603,258,3676,15806,11288,3982,15255,13380
22277,11812,16952,19306,12265,3140,2503,5990,14031,10995,7808,19464
22278,13965,6560,6308,12535,16291,2085,2643,8411,6347,18717,19679
22279,14878,12830,12881,17105,18798,15582,4011,9782,6005,19403,17002
22280,14220,12746,6182,3074,8042,9744,4621,8072,8098,684,18267
22281,7760,16109,2309,18909,2106,162,10975,7819,11599,17846,7434
22282,1915,17863,14974,6369,15317,2980,755,5696,3031,1704,13968
22283,4526,18004,7829,11126,8159,12590,15222,15074,15026,5586,9679
22284,16909,15988,10496,17902,10364,4035,6864,14940,14291,16543,4154
22285,806,14391,1309,5261,16734,10473,17584,8571,2971,12836,6641
22286,12477,2983,12655,1344,2235,7644,3019,11521,5065,7353,1442
22287,11635,9189,16091,19229,11600,6617,19220,4445,3387,7929,10962
22288,4823,2597,3252,7887,3330,15454,14229,1965,8951,11915,16351
22289,8316,14057,13751,7282,19660,1126,7304,11507,18749,19007,9283
22290,11645,8437,11194,17850,9351,11930,14207,18375,302,5408,13160
22291,1602,5706,7993,18540,12704,6399,15359,17482,9810,900,1207
22292,17285,934,19395,15773,1605,11933,6754,3034,7358,6241,9368
22293,7339,15868,19772,16951,8973,13209,2062,14450,14594,8652,9523
22294,12993,888,10746,2474,18261,12634,18668,13401,6989,1321,16102
22295,12666,18707,1236,11976,10654,13071,16167,12092,14105,5555,5027
22296,2920,8675,2697,16535,11388,3663,15063,7965,3803,19507,4485
22297,9349,10376,3864,11635,16645,17632,221,9824,2620,7330,2229
22298,17884,3099,12184,4216,8466,13072,18520,16639,4755,9231,3200
22299,8826,5690,18016,13572,1306,4612,6234,7885,8482,17896,10032
22300,2098,16055,7102,11489,15606,6392,3083,9123,5966,8037,11215
22301,19097,1030,6272,12268,19908,7896,19910,10512,906,9509,12954
22302,13681,465,9074,10093,17989,19298,14463,2385,4858,14741,3444
22303,5500,19696,11799,14113,6538,11527,17575,13267,10956,4966,5736
22304,13603,16465,9276,18626,11321,19020,13613,4815,15947,334,15845
22305,2602,13072,1309,14537,18679,1708,10075,8489,19446,19492,13912
22306,3382,15963,9834,4553,11836,411,8044,13827,14019,2821,11574
22307,13691,6023,11871,14325,9390,2759,8814,15398,15374,3706,12199
22308,9398,14057,1764,15607,5887,1556,10376,6076,8491,8367,10712
22309,9753,11429,18209,17960,3463,7811,18990,1298,18769,9758,15151
22310,9533,13760,11174,15561,1633,7309,13738,7831,859,13882,19891
22311,7451,12394,12733,18371,15758,19287,5569,3020,6380,10767,17633
22312,5933,5063,13789,1127,14283,16594,18791,15642,11477,17071,4216
22313,9774,19075,889,5107,7617,1285,19237,6181,13270,2846,14673
22314,1623,2136,9747,12157,9355,17726,8400,18691,19037,3903,10825
22315,2485,2953,17602,7478,15422,17829,3297,12692,17952,2301,4986
22316,15892,8878,9474,12110,15056,14231,11363,5248,1667,18089,7961
22317,19259,11126,19688,15020,10768,14209,8180,1962,3189,1377,10416
22318,12668,897,16188,17249,9073,5138,1637,4302,13552,16644,2194
22319,5847,15373,5981,7534,18007,9512,17177,7023,5565,1395,215
22320,12908,17773,4099,11459,12970,5520,3333,5029,5168,8817,14666
22321,5913,13415,246,17584,18694,9117,17566,9030,10925,4697,12365
22322,896,10956,3333,18309,3380,11388,12882,8149,5991,635,2441
22323,7237,14496,216,16396,1967,7311,873,16285,16765,4100,16537
22324,8885,8517,2979,3411,15226,1609,16724,6975,10089,6436,16304
22325,18899,6072,6441,15258,15832,2662,3358,9803,11438,4122,14516
22326,2554,6360,157,18755,13938,5300,136,7356,12500,2941,19825
22327,376,14024,18211,17499,18475,6698,13537,13690,17007,8009,11611
22328,18605,18886,7901,1779,18220,16642,15541,2514,8361,17046,10057
22329,7953,14569,15351,9890,1933,2114,7337,19638,1118,18842,14837
22330,2664,16077,3402,7901,11217,8042,6117,19173,15290,14473,7019
22331,7126,7582,10791,1734,16898,4297,3935,3533,14817,16042,3628
22332,17357,3670,15438,11026,16907,2521,1525,16989,4026,15486,2551
22333,17949,2957,3843,18700,13570,13922,8432,15495,6982,4915,7334
22334,8218,6455,8784,1237,14694,9893,2635,1330,8642,10664,4998
22335,11377,702,18276,6854,19244,2428,2476,8444,15213,19959,1859
22336,8556,13487,6419,18665,10235,19563,1202,10340,19320,9042,847
22337,7657,2628,5815,14648,2132,2362,12570,9493,3833,11598,17643
22338,16823,9797,11801,17938,8466,4418,4481,606,19615,2749,5401
22339,3253,16606,9167,6131,5053,14334,11229,12258,8860,10348,5955
22340,19841,3660,17456,10649,9074,8095,4305,13870,576,6217,11717
22341,8100,9394,18649,10837,4734,5200,18525,10433,3551,5135,1660
22342,2375,17217,16678,19341,7999,17809,15501,8938,8169,781,19790
22343,9541,19085,10533,17926,753,15168,13627,17523,11397,11955,13833
22344,19799,17795,2284,10372,5739,572,7206,3775,3286,19239,4667
22345,4976,6128,9629,18169,14412,7674,8521,8514,5911,9911,16876
22346,8240,14119,9431,11968,14727,3292,1816,5023,11209,382,18490
22347,10191,11751,586,11236,11680,8289,17144,2448,9051,11157,9759
22348,19469,547,7538,12986,11014,10314,13168,7413,8968,5669,12844
22349,17948,16150,18848,11399,13943,10388,7040,7185,5617,11001,12003
22350,12241,8451,9948,18554,8161,10732,4449,2782,14265,17595,18019
22351,14289,12946,8256,14281,17417,9114,11634,5767,8310,18225,17411
22352,466,16473,4690,1760,13392,16940,17655,17565,19236,12355,3859
22353,18695,4663,5141,11078,18381,3884,17494,13112,11797,5892,15525
22354,15517,636,405,18162,16482,12676,17158,10498,652,15430,4992
22355,16030,13816,1659,9760,6414,11976,16690,13805,1899,4101,16540
22356,2064,15762,18768,1008,18554,3783,18862,15557,8184,13031,16354
22357,16445,15814,6456,9674,18127,6281,19279,1885,7453,8927,18850
22358,1334,17385,1920,18274,8058,3375,12209,2709,1463,11378,19080
22359,4392,7081,16157,3156,2123,12238,17183,17011,8248,16334,5306
22360,9959,14859,397,16570,9863,12090,18724,15665,11813,15553,11748
22361,2404,18732,4474,15663,3126,17612,1478,16680,12422,14242,8361
22362,6313,13056,11145,302,4635,489,15132,1515,1927,5162,12030
22363,8136,6484,4506,15283,5792,3620,7064,12364,15624,14783,13961
22364,4364,10538,18813,13058,18073,13478,8476,19705,13863,5476,10996
22365,2553,17619,9712,4181,399,2151,10823,7615,3050,15914,4601
22366,8114,14540,7948,1222,15420,175,9374,1768,17038,13633,4840
22367,19708,14919,17457,11758,10495,16310,4538,6295,14883,14739,553
22368,3396,15437,1731,362,16073,12652,15797,13655,14343,4678,17867
22369,1608,15537,17222,6892,5573,742,17058,19585,8783,11890,10873
22370,19859,15576,7649,15231,8813,19843,13522,5321,3223,4128,4750
22371,18746,1378,17801,10258,15366,12761,5514,16764,16574,18910,2451
22372,8230,407,17310,14361,19549,11519,13458,363,1663,18699,2226
22373,7532,8604,19314,13305,18071,19377,3358,4653,631,5270,19536
22374,11943,2798,3187,5859,604,17359,12401,11397,4254,8413,15977
22375,6656,13282,4148,18933,16241,8410,7529,13961,18301,409,8755
22376,1437,6229,7365,13278,3708,11795,17223,5562,14286,10507,1183
22377,3012,15301,9475,12276,4155,8613,18465,16076,4953,9420,9448
22378,14628,638,12096,1349,4594,18817,8939,9907,18567,5146,5813
22379,18613,15301,13995,206,18626,10602,646,3429,8133,14705,17468
22380,1271,18870,2851,12992,7175,7627,19161,11250,13067,19671,7632
22381,18455,10341,16492,11474,6326,10435,4169,2126,1878,17974,7093
22382,7183,3993,13146,16740,1260,9121,17335,9692,10468,16533,2114
22383,456,9048,12308,5697,1680,4862,18204,13936,428,13118,18485
22384,5681,7239,6227,11063,16138,19115,3419,630,18612,9818,6968
22385,3412,16950,15697,10172,2268,1820,9129,18935,2387,16797,12980
22386,6158,7120,7446,1403,11930,955,11412,5467,17244,14017,15954
22387,3602,9442,12892,5098,8382,11693,16093,11147,6827,3101,11696
22388,15563,19567,17751,19921,4048,12220,1252,16574,15897,19001,2808
22389,18811,14932,14748,10301,9518,1240,2042,18780,4035,12723,14690
22390,982,7039,17254,6060,19951,11630,298,8522,12965,17386,11035
22391,364,11347,17346,13047,19825,11849,12704,8512,19260,9434,5412
22392,4674,19177,626,4368,2015,10246,7246,12807,16105,16748,12444
22393,5394,567,10075,8079,9137,1534,4333,2850,8532,3981,13810
22394,7706,16055,18259,5875,3464,18531,7849,6418,15566,16466,1602
22395,6554,12190,15497,14128,8790,858,1779,2543,6054,318,15024
22396,520,14377,18073,2508,18021,6396,9881,13578,1276,8300,13830
22397,19249,15436,8925,12093,19505,10373,4671,1990,10603,18312,13320
22398,4082,7058,14646,7227,2238,2815,2086,13604,7675,16475,12997
22399,15733,19502,18089,17823,8568,9334,2028,16727,14240,12510,18028
22400,18557,7774,16736,9240,3333,17139,205,17654,16369,1124,19059
22401,18172,15232,18881,6457,4055,15927,12891,13575,11918,10052,18625
22402,19082,12032,4092,4736,18781,4763,11950,14975,18719,9573,503
22403,15617,10356,4261,3611,17235,4011,6351,9830,7775,17120,18999
22404,3892,9973,7595,1983,17910,8897,4175,6072,5491,9748,11263
22405,12163,15737,3332,12263,14548,15663,12690,4777,5371,17523,7697
22406,6184,882,9278,19539,1700,1939,17948,18688,19346,19341,7341
22407,1834,6027,11597,6219,1336,11603,15156,6394,9143,8478,3771
22408,7289,18054,188,19951,5642,6880,9934,18328,8307,7216,9278
22409,4037,1680,9021,10564,13709,15709,1493,19759,10560,18640,1485
22410,5310,2828,16838,7928,8608,15068,18548,18820,15111,7995,4736
22411,11199,11048,1572,16652,2212,14220,3542,16091,19252,3107,8301
22412,2989,16857,17063,1431,3243,19366,6078,2411,1751,15881,1296
22413,8060,2152,13546,306,12580,16183,844,2577,5996,2990,14415
22414,18762,7726,11865,10592,3269,1938,14849,3243,19941,19920,6206
22415,10918,17276,19852,6079,4663,19681,14266,10916,9614,1282,13341
22416,4353,17131,18798,11677,18926,16246,11056,19325,6449,3694,17557
22417,3297,19164,3867,15682,3007,5039,6975,18256,15102,7395,14444
22418,17690,14356,5213,7332,11206,16254,14366,4414,18640,19497,11907
22419,7630,19388,9965,8603,17005,2550,10244,11834,19750,18064,13076
22420,8582,19673,2763,1809,13328,17161,9603,2053,8576,10751,1506
22421,9456,14990,11488,8719,11901,13811,4850,7993,3180,9351,14636
22422,14622,10217,4864,7354,12290,17717,2970,9381,12661,16689,19060
22423,17015,19861,18573,8614,1737,2565,18155,11863,9449,4429,5091
22424,7045,15327,792,19721,19275,13589,14348,19904,9934,3538,2056
22425,3013,17164,14700,7071,17632,19217,17444,1532,3027,14862,3690
22426,5498,18553,18704,15937,8986,5936,19925,9861,15979,18926,10306
22427,6855,12687,12506,15498,13259,8584,10240,11970,4441,8106,7613
22428,2249,13351,1849,19532,1891,7213,16170,671,14521,7116,6651
22429,13848,10706,6768,14054,9951,10058,4780,16466,6265,5805,19243
22430,1602,13635,3814,684,12706,7161,17396,8462,6797,16088,12925
22431,18158,2177,13586,3338,3649,3996,14639,13296,5872,6940,18706
22432,8691,9361,5774,18641,19347,10901,1608,12672,17957,2999,12913
22433,19612,7598,9144,1197,17576,9120,1473,3925,12142,7808,12298
22434,16054,13686,9671,6928,15146,5399,5622,1405,15088,4607,10833
22435,1852,14999,9857,2967,1320,14176,19694,10174,3373,16289,5765
22436,3121,11623,13392,4580,3078,11965,15016,2965,19747,18251,9341
22437,7204,13417,6132,17380,7304,10679,6797,3992,9169,17276,14491
22438,16530,2940,19046,1510,18102,1365,5235,9929,6644,10147,4759
22439,19859,4637,2874,6706,2997,13443,7134,17008,8586,7519,15966
22440,3346,2628,10433,3531,8187,16359,3133,9946,19580,14838,16326
22441,10597,1608,4993,12894,12686,6896,13354,2646,15055,3920,3221
22442,9603,14842,5827,14773,16114,16535,18208,10955,9203,6907,2230
22443,2299,5589,6081,16101,13442,451,1010,12343,4272,6425,4632
22444,616,11770,19272,7747,14670,1894,3665,7431,4401,4233,12435
22445,8491,11612,1400,15095,10277,2893,14728,4739,6333,8161,14529
22446,12823,11601,9430,19470,3366,141,14952,13205,8700,16782,1897
22447,8620,8047,5035,19571,15586,19217,5448,15729,17115,5986,19168
22448,19649,18598,9193,9872,17079,18455,2594,19425,14442,12128,220
22449,4765,18432,9855,16097,12294,5907,10009,19830,15922,9772,17029
22450,4822,18862,14938,18661,13427,8877,15764,12443,6116,7338,11035
22451,15374,14928,8603,9030,10765,19834,6428,9773,14073,3465,13830
22452,14623,3044,10544,19296,13459,8001,9616,12327,10826,1262,17887
22453,14474,4325,9170,19269,17510,13088,1722,19107,15679,4307,10234
22454,2792,11065,2934,6133,19944,7677,2267,13962,13596,744,7404
22455,4148,12540,13530,13816,4514,14614,18261,13183,1521,4773,12253
22456,3738,12301,11227,13157,16290,13801,4820,7755,1349,6268,19219
22457,9158,12689,18670,4788,653,6509,7890,7035,2047,19562,16308
22458,4036,2297,19803,3204,6561,11344,15494,9750,3727,16218,12140
22459,14590,1214,1313,4992,5813,11158,4035,13593,13516,19356,2808
22460,8100,5086,6165,4863,10055,10989,17314,1637,3214,18467,11672
22461,18090,3226,18122,3922,12492,19065,13505,3547,11510,8084,3755
22462,6978,14892,3404,13130,4868,846,19492,14171,4649,14713,3712
22463,14225,3837,3302,19158,4873,6487,5178,12415,1503,7715,18797
22464,10719,4794,5031,6387,5103,6441,17365,15087,8662,11020,3908
22465,6434,7787,1565,5473,974,14094,8328,18287,8438,13390,1034
22466,2414,13552,10446,3072,2191,11629,11592,16279,11790,1306,6843
22467,3501,7187,15505,1141,14520,16285,9096,19025,10264,12572,2051
22468,17904,2462,3531,151,12429,12671,6032,109,321,14070,12763
22469,17816,12344,17480,8208,18450,14491,2716,2942,7544,13455,4226
22470,15365,13112,17238,15257,2325,8520,18969,16894,18499,10007,8230
22471,17778,19192,2799,2385,3598,2754,13755,3693,4319,6971,1282
22472,16190,18746,15848,6728,9934,922,19854,12507,4405,15444,1080
22473,4846,5427,17684,6195,7510,4203,11440,7000,2003,1044,4015
22474,11209,15974,14812,16410,12740,1051,15290,16734,2401,13428,12426
22475,10225,12359,7561,7756,3951,8401,12058,7678,2270,12807,12615
22476,2936,17123,5702,15170,9944,1567,5158,2791,12210,9567,16291
22477,8292,3705,5960,19535,16520,3523,11962,12896,359,6098,5377
22478,8599,19725,6113,11880,14434,12230,9413,2874,15297,14700,8846
22479,19292,19621,6109,2152,19650,5128,12349,11295,10683,4072,1585
22480,4043,12087,619,9180,1043,18472,8025,19308,2414,17936,18537
22481,15877,18713,15925,13474,6576,124,12958,10714,14792,18425,14010
22482,13880,19286,364,8667,13322,12873,3817,6258,19670,11878,12682
22483,14458,6090,4638,17367,9470,1675,12239,12107,6298,11756,259
22484,3989,2668,866,14548,19584,9493,10736,9793,9572,4363,11118
22485,15902,16672,2608,1180,331,16132,8019,17558,3191,7265,5542
22486,11488,18342,4774,8501,19345,18971,17635,269,7067,13473,11858
22487,5245,8193,10093,17852,11079,15185,13905,16716,7066,10722,8684
22488,5821,12353,6669,7581,14025,13062,5598,8291,10663,2029,2754
22489,11474,16809,5235,5621,17671,7201,16434,19836,10388,5463,4557
22490,17678,10255,16703,6275,16126,13033,13549,17901,11794,4585,4477
22491,3210,16116,13643,13262,17861,17006,17624,19974,7702,18546,17315
22492,1494,10905,242,13300,2341,3964,12648,129,14269,11943,13056
22493,565,7815,11167,9610,14569,9408,16369,13765,6270,15985,7959
22494,2143,9623,1743,8656,7682,5316,17103,12577,13006,16754,19329
22495,19709,17437,13995,13772,15572,2720,4540,3641,14800,9011,4008
22496,5000,7362,18367,8851,11236,4279,9867,18511,18848,2820,14013
22497,11237,12476,8744,13788,17876,8594,17460,5183,6604,13453,663
22498,4872,18652,236,2661,16587,19176,19989,11952,4823,7561,3897
22499,4628,18532,14419,6823,18074,11832,9527,6765,4802,2167,5736
22500,4028,7094,9114,17901,6798,9180,10963,18320,18850,10026,5514
22501,16050,18994,14411,16846,12817,14850,11126,14442,8407,15102,14305
22502,17766,2833,17536,19963,14375,12168,9197,8828,3625,11922,9246
22503,18263,16858,16878,17033,8178,6344,7699,1306,9497,1367,16114
22504,11672,4161,18335,4802,11893,7409,833,11977,19561,8614,16053
22505,4649,6140,1831,14900,6957,5239,12187,13798,19218,17940,17467
22506,6200,10616,7403,6757,13428,8098,481,13631,2295,2244,15995
22507,548,3796,16823,12194,10270,10221,10463,17069,3371,17836,12088
22508,9446,17752,11186,5147,13546,7211,4793,15786,19302,1045,19254
22509,15972,9533,17941,15367,4888,7392,1062,4029,4522,16750,12590
22510,5124,13051,6129,14731,512,17152,10637,7056,6822,16302,11257
22511,19142,18563,8723,4094,19551,12672,12236,4493,5306,7885,5412
22512,18280,19210,7302,8920,12065,5212,15876,3464,12982,7963,8918
22513,3183,146,6972,9442,6271,14460,16665,15499,16051,6184,1688
22514,8657,4401,14427,4246,11324,11310,10528,5839,15984,1938,8057
22515,4610,13318,5465,5855,18514,5846,11027,9236,3747,3798,17347
22516,15942,4777,3612,18178,17687,8601,18626,2506,16568,17911,9986
22517,8127,3491,12746,12458,19953,3439,11068,12227,11929,9717,7386
22518,15980,5081,19519,10838,1651,5633,14028,11001,2455,16989,7295
22519,18580,17226,850,18862,6632,13484,12177,5581,4407,7984,17301
22520,11824,1573,2551,1172,6392,5254,8561,2466,3049,15810,11390
22521,3879,8605,3113,18746,9430,14587,18749,14098,2633,15869,3902
22522,1864,17702,16882,4538,4751,4342,12544,5966,18645,7427,19580
22523,16026,12337,5690,2610,10766,17864,5225,2492,16588,7119,13507
22524,9843,2177,1166,15222,15914,3416,620,9658,11641,968,13177
22525,8039,4903,10368,15138,2536,14900,7907,14286,13150,15178,14724
22526,18591,18400,18811,12284,11353,13197,2076,12592,16503,9937,11234
22527,7696,4311,16032,3060,1625,16747,11092,2732,15029,10823,7338
22528,2782,390,2164,8435,12736,2585,14947,15254,3821,16646,14616
22529,18089,3380,509,12022,15665,14296,17699,3959,5364,9458,12611
22530,16001,7344,11385,9436,9917,5762,7584,11973,11784,14495,2309
22531,278,19210,17593,17718,7108,4459,15674,14566,11971,5449,1617
22532,477,8658,11602,2184,7457,1054,5137,16975,14547,204,17316
22533,16438,17617,12541,3470,2601,6515,6855,11256,9034,2222,19026
22534,19985,8565,4977,661,18517,17824,18472,2500,654,3085,14332
22535,2854,8331,15657,2161,14248,8339,15719,18613,7047,10961,602
22536,8814,13442,499,6597,6659,6495,6287,5226,6932,9060,10460
22537,17703,18194,3483,8683,971,4281,3115,19750,4386,17232,4000
22538,17701,12656,9516,1782,15339,17580,7453,9869,2599,12468,17028
22539,13671,11618,17148,15797,12333,317,13889,7018,12079,17412,10705
22540,19417,7944,1111,6860,17663,1957,9332,17595,13895,5999,15355
22541,12481,215,1616,17468,13733,17707,1320,5104,11189,16340,15431
22542,14170,2936,3201,3895,5018,10762,15642,19531,14127,1259,19637
22543,4166,8988,680,12213,1738,6701,11184,673,15860,3771,14263
22544,5777,10157,15947,4663,8128,10360,16493,18671,2337,10296,13492
22545,17239,659,16467,13443,1549,14162,8803,295,16506,10233,10721
22546,13295,18328,11628,9601,3539,14609,15584,654,8172,9682,11082
22547,3164,3382,12215,13713,5224,14572,2675,9740,9987,4179,10945
22548,10261,12646,4473,9957,2744,18436,15577,1126,8708,8611,5008
22549,145,5416,7420,3224,1156,12749,5074,1762,1887,15633,7598
22550,2399,15109,13919,10937,4613,4288,2121,9986,13979,17844,17945
22551,8897,14835,18990,7265,3685,14234,18064,6113,10008,18552,5418
22552,8603,3289,6037,11747,18533,5388,1781,4812,3029,16937,4452
22553,13997,12439,9769,5680,12782,6388,13022,5562,15100,17953,3107
22554,12340,18293,5278,8869,998,6893,6518,16176,3039,16613,3137
