"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017","sim_018","sim_019","sim_020"
24933,7336,5852,7600,14527,18623,7211,12845,2713,8211,9435,8844,6592,13553,16891,3812,13334,1305,19909,2103,19226
24934,13146,9801,14367,6970,16695,8702,676,18752,18299,15233,16560,13336,1031,18399,14405,2078,3598,12740,11950,10802
24935,1937,549,3132,3556,17877,16524,16933,12243,15472,12879,17575,5937,4696,9484,14778,599,5750,2224,18471,17945
24936,8972,6874,1421,5715,8470,6384,10017,10946,2758,7387,12123,10761,15907,1647,8076,18611,8924,17546,19508,1753
24937,19980,5921,18001,3475,5204,19496,8945,336,3380,12954,13062,11048,1589,2968,12376,6917,1844,15898,7517,2001
24938,18034,7565,2341,19414,13681,1743,12445,15282,8221,6353,3334,15742,19686,11295,7946,1461,11212,11602,2066,14425
24939,13436,18060,17713,7268,7405,12194,5790,3209,11803,19315,13494,12752,14864,13022,5433,6497,8320,10008,3627,2807
24940,5855,2266,9166,14622,18142,18384,12533,16497,15575,19790,2171,19987,10161,2098,241,19411,19646,146,16528,12491
24941,9778,12427,3657,2139,15995,8913,19498,9228,10132,9416,17078,19280,17428,14647,8769,12170,15961,6109,8001,8870
24942,18863,18550,12821,13382,428,6473,2959,11099,3548,4852,16223,6821,16915,2392,11666,16789,17750,10547,9758,7875
24943,8083,16481,6586,13450,6191,3566,15242,5703,19887,2735,11245,11040,16087,6723,4649,14852,5856,3619,1547,13786
24944,4832,1926,11116,15040,16811,14551,5046,9529,3790,692,19372,9015,15737,5442,1954,656,473,2459,10335,346
24945,8504,4197,17429,15231,5608,13913,6000,8240,7292,13153,18214,9691,13280,785,7977,7498,16815,8796,16292,13901
24946,1052,19124,6626,10525,15955,13138,14175,17282,869,19649,1153,6927,717,1258,13930,14270,15951,18366,12013,12550
24947,8588,3342,4052,9127,5559,2375,14856,2107,16499,2004,19155,14224,11808,6384,6151,11720,2667,14486,12426,13065
24948,7247,13722,14922,2561,10569,13872,10108,1116,14597,5460,1886,18996,3696,3414,16781,19347,7543,16540,2222,12599
24949,17101,3452,8896,11501,2153,4446,10703,5621,16573,10662,17672,1518,13796,12598,15933,18520,17138,4651,14358,18082
24950,6372,19330,544,442,12820,13189,10368,9627,13385,4703,522,13622,1027,14906,19131,11043,6732,11898,2322,19780
24951,16519,15125,6975,19603,14131,7302,19060,12517,9833,8930,2585,13904,4435,9914,2735,7044,5619,19087,11467,9938
24952,14689,6706,14088,13305,14208,1544,8380,1209,13988,2702,1409,16542,2854,1611,2605,535,9814,9245,14604,539
24953,12168,17349,6542,12718,4529,13567,2812,948,4227,8143,19255,11470,5768,11292,16025,4807,18410,4503,15099,6486
24954,10508,16552,8173,17905,17985,7997,18450,18211,18650,13022,12549,422,11396,9635,2198,2659,12870,18551,10605,4213
24955,4226,12585,1936,5497,8266,19204,16563,16636,11319,1796,18690,7330,10659,18235,8178,18164,10631,19550,5507,7539
24956,13319,10728,19360,19634,18098,10340,12233,2067,19066,18211,14866,7210,18790,562,17536,4317,15522,6962,5678,1467
24957,13230,17821,14571,12764,19396,19752,4526,2600,12462,3354,12334,5680,7778,2778,14910,8455,16045,10877,18611,17116
24958,4705,1256,2731,4617,6555,13640,13035,16336,6616,1868,11634,2430,7339,12567,9676,19906,15569,2259,17010,17326
24959,6437,3576,4958,7880,19282,18689,9355,219,5445,1232,10257,7507,1096,11427,5927,1826,19477,17209,8980,15703
24960,2595,15421,1269,12793,14927,12542,12417,2471,6531,4775,15092,6335,18684,16850,7667,9322,15303,15714,17413,1439
24961,16609,8975,12313,19192,1940,6251,9332,16567,17346,17227,12237,13808,3492,5306,19425,9814,2151,10139,16661,8813
24962,11366,2331,8525,5795,5231,5611,7992,8698,2346,173,4573,19156,16257,11916,17027,10021,12610,6756,13536,17125
24963,13761,9602,14776,9763,17303,12773,3453,1949,12317,2495,9057,9594,4086,13252,16435,3629,19400,10190,661,17045
24964,13460,17804,1339,18182,17575,16772,1939,9174,8199,7169,1890,18565,1554,247,15953,6760,2398,17841,14186,11866
24965,5360,1010,18735,17556,572,8454,12236,16783,10158,6979,11876,11400,6520,12958,19056,11466,9818,10105,8324,19991
24966,3043,6602,6421,19766,5215,12944,2985,13476,9540,19680,7145,8325,16891,11802,13761,16045,7082,8141,11287,17558
24967,276,370,7608,3111,12205,17356,13844,16237,3095,16554,11928,5575,7632,12142,14614,4771,18827,19702,18394,2567
24968,379,11559,13726,5786,10638,834,3140,5264,13334,9103,16127,12773,4267,17025,19102,13197,15795,972,6988,16413
24969,7464,1407,19018,9602,11964,16587,13418,5264,7964,6973,7672,7608,6994,10580,13013,2313,17693,15699,13853,463
24970,4584,6243,732,6071,17076,16069,5647,17733,5954,15843,9821,1391,8562,1617,18186,6167,983,7532,17836,3860
24971,11594,6494,10676,12375,15990,14591,9860,3019,18674,1710,19551,15175,138,11935,11588,10555,17506,19143,4361,2264
24972,1526,17429,1280,1297,7924,10507,18295,16958,12351,1545,15508,12177,13622,12599,16782,10037,11428,19823,12930,5379
24973,10930,3497,12414,4798,18745,2130,14909,8235,2523,14785,7848,7380,14752,19037,7990,9850,14554,15902,18928,9815
24974,6790,6025,16460,3618,6190,10079,7132,4548,19594,7565,14978,4785,12992,11844,2981,617,11006,2551,10990,4100
24975,9360,2770,19413,14670,8492,14468,6643,18848,12815,6622,8451,3233,948,6897,1333,18935,8499,18752,1936,3051
24976,6511,11902,15121,10575,6989,12833,13644,3529,8920,15355,8927,7420,1583,8799,14536,15178,1635,14801,11835,730
24977,14501,9479,8700,17695,11129,9385,6015,7908,5676,494,18403,167,15167,8022,18303,2447,6118,4831,13409,9430
24978,15773,3146,8848,19926,13288,19540,4696,4878,3842,12682,12442,7644,19422,6145,2624,7061,9603,14176,600,3682
24979,1618,4345,4252,7130,4431,2533,13193,3157,15848,9922,10358,7917,15422,12319,1258,17042,3456,5740,8128,17386
24980,1218,2869,2015,2185,11223,14627,16435,19231,9339,6321,9228,303,9359,13454,18764,8106,8623,10577,17648,18489
24981,19628,19836,5689,8402,16251,14723,11372,2794,6458,16503,16620,914,8675,14514,18683,1175,17461,10744,8155,19170
24982,18755,7377,11357,5824,15207,4627,3403,8711,6845,920,10337,13280,2707,1499,9281,19418,4300,2819,19353,12083
24983,7201,2502,6894,936,19342,15462,3816,16000,3916,17906,9436,12769,9286,11054,15006,14213,8206,19180,2780,8325
24984,18479,19901,17388,7903,17938,9952,9259,1889,3068,7738,11024,15133,12590,3672,16133,12875,17986,16869,6083,15815
24985,15305,10498,7835,12336,9084,7331,5703,11327,4006,9134,13505,2543,15109,14946,5327,10558,19156,8290,10745,11387
24986,4453,19845,4318,5724,4693,906,13733,10238,6173,12821,13110,17527,17936,17020,2007,5029,4113,13342,6377,5994
24987,3063,9346,3957,1245,6306,9600,19170,14117,1323,13812,17473,5290,442,10490,13609,14767,6408,4436,10018,4646
24988,4379,1204,19895,19800,2208,19127,19303,16061,13047,11670,3933,313,2815,14204,7429,2259,19158,12380,850,10337
24989,14255,11327,16582,11796,212,13207,1400,2343,4701,5005,10899,8463,11033,2498,5753,15020,8009,3106,1073,8561
24990,171,19486,17278,3869,228,17758,6341,19618,781,13144,16457,17698,16411,11169,19158,12178,8360,16993,7248,9003
24991,19426,6341,14624,7787,3583,5936,2480,16908,9187,12450,17368,5930,1396,3361,14638,19897,2049,1622,6677,14887
24992,10202,3171,8960,18195,6759,6761,11917,10138,6008,3993,9704,19717,9227,19477,9279,5391,6586,6146,12021,17399
24993,17610,11099,18705,10806,13592,8267,6340,16921,19501,14284,5972,2462,18861,15927,3564,15483,17062,18023,3398,13119
24994,1713,18197,8178,4012,17987,6695,18037,11491,4058,3570,10361,4668,18130,2462,19681,4123,13711,19804,4972,3339
24995,13465,12425,6619,17134,15256,3066,1009,696,18107,6058,7190,7470,3447,5970,8936,8278,14942,17440,10668,1695
24996,16660,17258,8115,9635,10948,12593,3899,12231,11783,19002,16819,6270,12172,3784,14152,17063,369,7853,17072,19249
24997,2069,7313,15848,3516,780,17676,3603,7069,14740,13022,124,11676,14520,13992,8996,14677,10217,9872,4322,14996
24998,11322,18587,18335,14924,16357,18572,3597,7740,14998,11881,12830,16714,2753,18737,15999,8641,17430,2139,11051,17581
24999,13173,9612,9494,16703,4441,18482,3930,163,9641,13620,1523,13343,18391,2478,9006,16245,7552,19256,10888,13313
25000,6178,8428,16924,572,9650,17902,19752,782,12830,9029,15542,5957,17336,1373,14895,18820,14026,598,17340,8076
25001,4741,6195,4774,12563,14587,15134,8963,3732,14425,1989,16976,19537,12355,18541,4773,576,5779,8538,11602,11574
25002,15452,18759,15665,11169,1010,13427,4382,480,7186,17175,13668,10826,7879,8441,12801,7292,17614,16327,860,3996
25003,10129,16058,3630,6535,5218,13277,2766,822,9575,12633,19516,13221,16722,5172,12901,9904,8821,3031,19838,16722
25004,3470,5632,13076,18736,4409,3076,14345,15407,18866,15086,11658,16362,6218,6676,15773,3225,7697,18694,12885,9423
25005,19739,3677,4476,128,2476,10718,9705,4732,12928,9925,11539,9624,11272,10021,11721,11705,5916,4646,6100,6005
25006,7353,2615,12533,16461,2815,17338,5216,7268,7104,6162,7605,11823,13325,15890,19859,3023,18839,6541,11830,584
25007,7213,17317,17699,9434,4992,12891,10937,6585,13290,14553,15568,4387,13340,9335,15718,19974,7473,14746,8486,18591
25008,3203,17567,14343,10162,5395,12706,15806,1886,11580,15141,16054,4862,14088,5888,598,11702,19986,14823,5576,3073
25009,1416,15954,16091,16490,6310,13844,14690,12759,14608,6141,6715,16540,18156,5786,6177,15374,18114,8567,8379,14314
25010,7510,13432,2196,1670,17608,10818,13323,4211,18731,1078,18412,3540,3952,18914,2542,3295,1219,11832,8246,6247
25011,9597,15677,6339,17237,8302,9692,14588,14959,18509,8793,8657,17355,10093,18101,13712,10699,16271,1601,16267,975
25012,17403,8443,1310,13455,13279,4257,17537,8824,11595,7993,9556,15843,5313,19020,15460,6655,1133,9970,10960,7808
25013,14941,15547,7307,2382,8881,9331,6169,512,9030,3758,4249,2516,4347,8469,16496,19487,4058,5720,10736,663
25014,19506,8663,5292,12306,15437,5597,11655,17757,6458,11432,7874,4346,150,7602,6478,6340,9096,8985,5699,10418
25015,10925,18179,15540,10162,4238,412,11014,8017,14203,16554,19792,4798,12603,15832,8029,17189,17865,19019,13813,11089
25016,823,16673,12803,8462,15306,4277,4518,8468,7285,19980,11728,13724,8577,18304,5660,6616,14422,11937,15670,18612
25017,1932,14871,18583,18508,1926,11278,17394,19733,5982,3074,4709,11799,1156,3688,19135,9070,5942,18005,14203,14180
25018,15488,7752,13085,2331,12284,13304,14978,10872,4232,2175,3474,17504,8204,10076,16565,9493,14307,17177,7148,13348
25019,17730,2958,4892,9718,11484,16202,11761,15617,8551,1149,11892,3870,2420,15891,14876,7822,18173,8230,4491,8223
25020,19474,15175,6618,6243,9250,14043,11293,19225,5725,7398,9700,6126,17245,3598,17314,1645,17883,295,11489,15750
25021,13227,2204,2419,2780,18384,3155,17702,10681,14402,6701,4743,12445,11571,8207,17929,2894,4545,6198,14540,8648
25022,7956,15829,10385,13651,17717,287,11760,4683,8618,3812,1153,19314,11358,15923,9975,2944,7924,14996,7345,5545
25023,19458,10408,11009,10220,18637,14626,6306,481,9917,14868,12609,15281,8809,1727,3824,2875,17258,13694,2988,4608
25024,2554,4423,14790,10235,9010,8132,12817,13270,17813,11280,7280,18343,19779,3437,19918,902,18923,9347,17953,5417
25025,19162,18273,11224,19076,15759,17672,1417,18038,3780,8573,1312,9443,4225,8861,18550,19651,243,9057,6591,12841
25026,2167,16706,8442,737,19981,17450,12976,7212,1322,16367,3847,18396,15786,278,14743,10458,16356,6238,19562,926
25027,18313,16747,2442,19149,16547,8640,15191,13987,17240,13930,2029,18831,8828,3763,17028,9640,1533,12718,749,9986
25028,19271,7893,14736,4882,16103,3936,10709,4975,19898,19116,1126,16221,19553,11227,3958,4386,950,14386,18152,15859
25029,16117,11910,4960,12525,1189,9011,15209,17470,9589,13701,901,4454,19740,17579,9740,4636,5980,1904,3103,5129
25030,12700,17925,19582,9461,3636,9572,6281,19394,4585,10923,12282,4882,19703,12037,8343,12757,3558,17095,1982,10897
25031,2835,10940,318,12310,1138,2337,12130,5578,1737,14035,11709,8906,2459,14121,5960,6171,16582,14272,13462,3916
25032,10300,13528,18231,7525,19990,6003,10416,17797,3964,3944,7476,719,16775,13243,17807,1817,7629,780,11839,2117
25033,14766,4978,19888,4848,6403,7077,12833,11770,15418,2189,12649,8113,9844,11018,15752,2216,4529,17224,16055,4438
25034,19447,5621,6255,7257,11951,7226,17076,15944,14573,1888,3288,9006,17209,12138,8572,18462,16423,19198,13571,3061
25035,10002,1876,514,11785,11254,10143,4479,16184,19727,19068,8788,7038,12311,11728,1599,15492,273,157,13417,19632
25036,2975,6616,19334,5100,4105,6378,13727,9366,16102,4851,14379,15329,17564,11546,10282,19576,12354,15405,11557,18591
25037,18640,4867,5139,1992,7900,4705,13042,15870,8987,10281,19555,3451,14979,17072,6020,1689,815,11541,8073,18337
25038,3691,14780,5208,6405,4563,5827,3861,3870,9486,8458,18381,120,12768,12658,8654,1841,15005,18783,10288,4844
25039,16887,5413,5049,11232,19716,18159,3081,7631,14096,17667,12748,14662,2924,6068,3739,4693,6949,9918,2386,14316
25040,8390,7194,19031,4336,10546,14463,13331,17112,13999,7899,3098,8839,18230,12121,9061,7529,17125,13899,867,3607
25041,6097,18686,19477,5497,12618,3612,2152,2323,5480,11091,19425,8870,3105,5032,13878,12613,3761,14631,9312,3718
25042,6069,584,1611,5329,7357,7280,14626,10172,3955,4345,7525,16684,6095,1375,12424,2097,18401,8302,1920,7156
25043,2575,3277,14631,7321,11277,15202,8842,18294,18134,178,11692,10320,213,14903,12280,17822,3965,11859,10636,11327
25044,11263,10581,17410,12124,1669,17385,11547,17549,4225,9218,12876,5384,462,15066,13683,15578,11510,7650,16742,1701
25045,18052,13951,12649,675,7439,3569,17763,4286,12931,5392,2948,5902,873,6998,19220,17828,15866,11739,5610,609
25046,18932,17025,2051,2784,14136,9970,7993,16728,15470,13515,19755,13776,8054,10552,1500,5562,9527,552,18942,5575
25047,2002,9499,14172,19724,9098,18943,14900,5448,16639,10851,5304,8144,18730,519,14883,10453,5049,12386,6948,9923
25048,13197,12514,17218,13657,15549,11052,12924,8677,7329,9265,645,9951,10375,5695,9426,15280,12393,4692,6391,14558
25049,5280,7710,716,1197,10563,15145,13473,16488,17293,9066,13766,3760,17822,2582,10818,11408,15806,18802,14962,3671
25050,5190,19368,7417,5813,12439,4348,12648,15387,1504,9564,15148,8427,5135,11202,15895,7411,10471,15252,5363,7874
25051,6513,15579,15985,15603,11267,12796,12978,19252,16490,15924,497,11523,15306,15798,10032,17837,16515,18720,9170,10442
25052,7635,306,11237,2530,1163,3336,11335,7100,1440,10541,6533,13841,5187,3021,10627,7711,8630,4693,16901,12188
25053,1691,13654,8276,15590,5859,2729,1755,2750,4828,5941,8078,6746,15247,14884,9086,11816,10768,3160,15217,9304
25054,7664,7821,8095,2614,4333,10972,15767,12758,11591,8049,6783,18712,8868,9226,14293,4293,11066,11990,7080,18769
25055,19184,17293,18851,10169,13292,7744,6623,7599,14775,12327,14794,10898,19182,13354,6925,19267,11369,8617,3959,8458
25056,7614,9043,8661,9320,3754,12245,2863,8090,1681,3168,193,2802,19845,4872,9729,4162,19022,8846,16814,17180
25057,14987,9118,2608,12720,15466,18599,16322,10871,19482,3106,14014,8615,18272,12005,10957,7107,270,3744,16054,8056
25058,9642,10083,6891,4288,19619,15179,11275,18736,8462,2658,11941,18504,12745,3653,8165,17998,16864,10721,18691,11417
25059,3069,16879,11421,5617,16678,19902,4214,14119,3749,150,5024,3816,17014,7949,4064,13426,19018,536,14026,17594
25060,17335,16471,3285,11532,12540,3878,2849,17891,3196,11850,6673,13277,13921,12468,5711,12182,6012,15921,9883,5486
25061,11204,8051,16912,11534,5240,7324,1599,7718,9648,8409,17467,12756,1077,8711,8221,5881,4582,11931,15016,10769
25062,10579,3313,6223,19027,5272,15842,14269,2358,14233,8866,2252,13878,16453,11042,2420,879,3062,17265,17682,19858
25063,9817,13006,9611,16848,16075,11218,13839,5986,17315,17962,3161,19727,17644,13264,12364,14853,14252,17979,6048,17772
25064,4113,17087,12052,9694,2992,10185,16517,4902,17698,708,161,6935,5050,9703,8615,5438,6637,17458,17405,16700
25065,10061,5600,2515,6149,18698,8949,16063,3679,8630,16196,19649,6173,18825,11585,8210,14703,15721,15940,9546,10390
25066,17568,9524,4655,3331,8754,5181,1912,13535,847,2955,5834,6189,5926,7656,17740,11949,6202,5757,6892,10487
25067,13715,7636,2287,4972,2905,4278,11865,5506,5237,6070,9380,5894,7973,9009,13642,16276,6819,8305,10666,17220
25068,16160,2841,12449,12429,5394,13525,6185,9290,11204,4657,7669,19548,18059,7499,11437,17501,4091,8209,17327,14773
25069,664,10415,7023,12176,16258,14310,11173,9203,19873,2266,13426,1669,7771,6754,1513,3334,11728,2549,16127,5817
25070,5505,6922,2026,6123,5500,13532,4771,17447,17795,12815,19488,16227,2771,5815,3819,3041,18812,13428,16437,8126
25071,8852,2403,4495,8990,16222,11295,5878,15249,17776,17294,7801,18114,178,7987,5944,15132,16694,18378,3166,4547
25072,14109,18729,12817,17931,12253,16627,17372,19223,1301,11361,8076,3253,8699,11063,1817,17590,19500,13370,3102,18415
25073,11834,17627,12658,12816,8548,13225,17100,17231,8293,11025,10590,1866,19841,6284,4971,13004,6288,485,5240,5964
25074,19624,11200,17745,3886,18434,12216,12394,15324,4529,7677,4828,3733,8499,16516,17237,11780,15984,17891,16353,8872
25075,4754,19209,19183,9389,18872,17993,3299,17567,7885,18450,19179,2741,5054,316,1575,3027,16931,12742,14278,1041
25076,3878,5089,563,1511,7568,6636,6122,9836,17854,402,16817,19291,14693,17185,15253,16658,6756,17544,11288,3180
25077,13446,13990,14034,12732,1881,17498,16563,5045,13947,12779,4758,14548,14750,1066,13260,2979,4668,18881,7011,17390
25078,416,10920,7016,18439,6951,16649,2425,13158,19489,10967,8592,3784,12486,7039,13059,5142,15253,6902,10515,5504
25079,10384,8352,1301,16831,3254,19649,649,10104,638,1580,19224,9977,9352,1072,19234,11940,1826,13348,11377,12435
25080,2980,2465,4782,6114,5688,5242,17485,7830,14137,12369,6567,18248,13050,8127,18196,17878,3443,2747,6591,14622
25081,16810,19102,4928,9333,9578,7205,10037,14277,10358,8527,4553,13286,18955,2141,3363,8405,9359,1070,17201,11912
25082,19253,12322,3787,14212,10052,9556,9450,2994,16985,6621,8033,3063,17964,17941,19292,9215,9582,12820,2102,10678
25083,15655,946,6559,16678,7935,2994,13713,9047,800,9036,980,6462,1920,5697,13484,11256,2151,12658,14363,5355
25084,1371,11266,5276,7562,7954,5026,13323,14441,11499,7285,2433,16499,19514,5517,3538,4981,14025,7244,18379,13503
25085,13008,11641,5723,11507,5835,4928,18562,16835,7471,6453,3686,9978,2585,19400,883,8886,10280,7473,147,6832
25086,9000,15409,15998,4801,9230,6185,19283,14300,8903,17258,15216,4982,4644,17643,17565,3258,7864,18794,19047,17086
25087,4314,19386,2737,13372,17349,10735,17620,7708,17283,7933,6766,15415,15988,2197,12713,17934,9085,14393,3393,12132
25088,15180,10294,10896,14898,4996,5708,19637,17345,4058,677,19913,5982,16397,5562,13834,18818,7547,5249,5598,9634
25089,3548,11321,4957,16118,15966,971,13992,1076,10306,13167,2241,3766,2895,3773,18357,5733,2556,6439,14874,882
25090,7175,349,19982,14897,13207,3910,18205,8914,2538,15094,9209,14711,16962,15642,19129,9168,9881,16047,1364,7265
25091,450,8470,9010,12320,15420,6356,13492,19609,12802,5453,15281,17535,8748,18590,219,17736,10354,8068,8861,4996
25092,18722,15431,5838,11435,15626,937,17872,18471,1503,2882,1830,6893,14027,569,747,2945,19354,13676,2092,14859
25093,15606,19289,3971,17825,14916,3432,17425,18254,10030,9038,4697,19832,1467,1044,222,967,7481,17841,3198,19140
25094,10802,12562,19096,13456,13905,9538,1253,8166,2532,677,12986,17850,17617,10741,12171,16414,4698,642,17391,13421
25095,4412,6994,12941,1408,13941,7307,7694,6289,11408,19235,2508,15129,1611,3873,17582,2622,311,19731,14740,1807
25096,18019,4563,3315,11575,15622,16768,5586,829,14153,1136,5196,17628,10913,892,7575,15304,5541,9352,16518,19245
25097,16755,12704,7045,1033,18211,18892,7989,3834,11215,13023,11478,5285,11011,15822,3933,5752,2989,4556,4265,6784
25098,13416,9636,14790,3076,8196,19698,5013,11441,8942,1376,11743,17479,502,10591,3876,6880,5973,11257,9930,7414
25099,424,1738,10749,16054,3781,2139,15938,14105,9928,275,2121,8977,12548,2612,3285,15376,19850,15118,10049,18889
25100,16436,18515,14952,5809,15582,19026,917,15281,19918,6632,10762,13546,12915,9811,16071,15866,10370,9978,1485,2591
25101,11616,12734,7959,4523,15411,7980,6770,1469,11544,2361,7147,13133,6596,8207,8147,2554,4243,16916,15508,9148
25102,13603,4053,17433,6194,13711,489,9402,12446,19334,9291,6509,10718,14168,18895,6673,1492,15897,6575,8813,19559
25103,11998,11326,18766,15375,8211,11098,19264,1171,11588,4107,7802,16273,18536,2640,2437,7502,6759,13738,9208,2697
25104,11193,13412,4231,9728,371,14742,480,17603,17203,2491,18600,7164,15065,1908,1069,6297,7252,2168,14558,6215
25105,10674,16835,7286,11344,15752,166,16011,774,17363,1934,8346,8150,15598,8859,821,17651,19660,2406,4003,15429
25106,19520,4897,4300,1336,6035,11799,19945,18267,3931,6200,16707,9733,5484,16186,7888,10969,7274,12462,18095,3075
25107,10235,396,11321,19187,7838,5863,13011,15629,8539,889,15446,16096,12461,11923,17638,10178,7500,2875,6546,4806
25108,15428,15309,19582,14135,14121,18783,14464,898,13136,4423,1404,13033,12335,13232,15758,3459,6016,14630,1122,14880
25109,4416,11546,8782,16797,13197,13293,16868,19499,2391,8984,5931,3673,9730,2297,4489,289,9678,2895,14669,9305
25110,5929,11435,3859,9710,1111,10347,1256,6608,1958,8528,19444,19956,1394,19215,12264,10623,16163,18610,3907,17592
25111,5806,19294,1764,18888,7897,18485,7236,10864,8588,2845,4102,17531,8828,4300,2424,10305,15393,18439,2419,10171
25112,18985,17025,14652,1893,12875,2599,12256,14712,1808,8877,1817,11319,5972,599,17487,5797,15082,2865,19287,9386
25113,19438,12408,7037,2433,1916,15169,13001,3449,12250,17316,16656,13410,1629,10222,9466,8609,15093,12620,18500,19657
25114,15024,18552,9988,14848,12470,10254,5230,4094,15442,14657,5203,13676,5667,15493,8347,16269,10662,18504,11690,13499
25115,19668,11838,11877,7974,101,11066,16937,6621,1337,1554,19343,15505,2124,12035,10887,1665,5175,16634,14722,19734
25116,4340,16203,3526,19959,11409,11915,17111,14678,2848,2886,7389,8619,16043,10313,8109,4996,11708,4099,14080,7287
25117,5316,14110,4254,825,17336,12422,8919,18442,16126,863,2817,11647,17723,19543,6645,4073,12991,4657,15424,9390
25118,19014,9913,8923,19002,2731,3763,8331,3709,12445,11717,495,8045,7698,18375,15682,8387,18591,11249,17735,11030
25119,7978,7617,17436,1811,16481,9152,5276,19665,14080,6795,2811,11384,17548,19840,6789,4969,3865,13928,10059,18947
25120,14112,7838,8467,6161,10676,9474,17299,17953,120,439,14569,10762,10465,13403,13924,11557,16320,19359,8180,8519
25121,1982,18484,3875,12044,3120,7040,17033,7420,4341,19510,6752,12988,18897,13228,1204,4463,5916,8151,15800,2204
25122,11977,2629,16789,13914,5286,11423,14187,337,13478,15792,18426,6288,19208,17884,15798,8429,16168,936,13781,17485
25123,15922,8880,14738,16156,2195,11476,6633,1454,1842,19518,6341,17718,16182,8625,600,1865,5143,17034,3521,8659
25124,8277,19725,2304,18766,14761,182,2055,1709,3361,19384,9230,2971,4927,5685,17013,13743,10470,9392,5749,17648
25125,1016,7026,3782,10423,14950,14084,17420,1795,19238,7009,12005,7519,2705,10241,12668,12717,17895,2091,13604,10246
25126,2972,4273,18374,6159,5879,6348,18060,11122,13789,17387,8974,10895,10904,7065,19874,19199,13186,12281,14470,2368
25127,4779,19741,18219,15962,2236,10459,4416,3022,13801,13941,17702,4477,14445,16997,5568,2495,6297,14062,14628,17897
25128,19338,4833,1542,8577,12382,9504,10808,8434,5955,17227,14230,17304,14568,2219,10510,13968,3239,18896,4175,18915
25129,5789,16110,12880,19311,11295,17123,18356,282,15863,6531,4858,17179,2669,17300,11258,8572,5178,2822,13453,4899
25130,18549,11022,10068,3904,3792,8799,11657,19227,8284,10584,8028,10603,15528,1706,6051,3481,16770,10769,3054,8317
25131,17411,2149,7927,2460,18950,14631,19416,6116,5445,4067,1276,10276,9389,17311,17572,241,13001,4711,9683,14887
25132,14871,13698,6786,338,6115,7211,1953,6609,13246,14706,8306,16454,16181,9890,3518,17602,15304,1309,19304,10935
25133,19555,14251,8462,7755,14122,16650,10728,6877,9106,3783,12489,10377,13421,12906,12468,11544,1205,1546,13136,11660
25134,1325,9588,4478,17504,3758,13494,19547,14788,526,10881,11134,12272,10020,12109,6639,17957,13789,9115,2253,822
25135,17214,11411,17347,16837,9577,6674,8791,8143,2514,19355,12694,18577,14099,1340,8383,18727,15775,18252,9635,16293
25136,3968,19147,11822,14187,1725,279,17328,19128,18362,18180,3874,5499,14540,6969,10472,2535,5754,13498,10763,17499
25137,16174,17521,1891,432,8580,11981,18253,1474,10293,12812,19567,17654,7119,4298,14493,8004,7263,14514,19447,10267
25138,7090,12745,18752,17791,9024,16479,1474,15029,9577,17305,11875,2979,17230,5325,15710,12971,18657,1695,14530,994
25139,19299,2995,7199,15330,9411,10021,10316,9829,18709,8353,13493,6334,15497,3011,4294,16266,5398,5489,14169,12316
25140,18260,14185,6446,11962,5442,18292,9961,13785,2368,5985,5889,12937,17983,10026,1201,6324,18653,5671,1332,13675
25141,14620,4461,12786,1406,8612,7711,7864,2177,16632,8707,8569,14227,5585,6922,19710,13535,6248,18757,8790,18408
25142,9471,17416,4829,7502,10774,8444,11713,8631,8265,14941,17864,12984,4638,4491,12440,15028,11618,5561,12620,19098
25143,9215,9367,16504,7622,14256,13197,656,6114,5336,4512,1894,3601,3158,17892,11063,19152,12235,18763,10254,11670
25144,6576,6010,17786,17467,17458,16466,1050,3691,3682,9203,6677,1785,945,7630,11431,4503,1099,1740,4935,19982
25145,3024,18716,2636,12249,18296,11545,9724,5110,9640,10353,13200,19098,11142,4284,11821,11357,19485,18404,13376,6180
25146,4289,14412,11118,14208,2913,7662,12498,18398,11725,11785,10461,19657,796,3690,18807,11561,11070,6482,13733,4936
25147,15236,14409,15910,9611,12314,5869,16989,7533,15197,13204,19566,15197,19200,14328,12951,7556,14244,7364,668,10442
25148,6411,343,17483,6688,19428,10842,4960,9710,2102,5837,8716,299,9629,7512,2592,10955,11718,8825,15330,18469
25149,11292,19088,10000,12866,16693,14037,13236,6614,9072,14770,2993,1459,2093,4218,5919,9903,6656,15211,11022,14687
25150,4923,341,19023,14236,14168,18894,1455,16430,10520,9805,18097,731,19716,5104,8879,17013,5656,10557,8972,10609
25151,4483,13971,8999,18985,19370,15987,18631,13669,5832,17290,7668,8806,8825,19275,12538,10458,15140,13601,11596,8692
25152,16067,9885,11292,14905,17256,15265,3870,17703,6583,4940,17203,6590,17506,3365,17450,2923,4462,3814,13437,7183
25153,9967,10489,18225,4326,14288,8518,13510,8366,16134,10294,17557,7614,8729,13574,3797,7942,5676,4468,7936,9989
25154,19848,10240,6117,17976,3975,4262,19260,11644,15091,7695,5853,9052,9039,12860,8675,16331,6370,18615,15193,15763
25155,17761,12014,11291,10717,10594,2555,17072,10782,2667,6288,13803,10352,19647,6717,15735,16580,1576,2881,11581,12331
